微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
OcGTcojpe,#南昌大学办学103周年#学宫依赣水，渊远自流长。华载百又三，根深累实光。屡听金玉振，久慕骏声扬。红壤陶风骨，白屋冶刚强。厚德泽江右，格物启新章。远梦从幽径，书香满回廊。春韶犹在此，黉苑郁苍苍。胜日值嘉会，更宜同举觞。@南京工业大学 祝贺@南昌大学 办学103周年快乐！愿两校携手共...全文 [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/7011aebbly1hpcsj2nszyj234022onpg.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hpcsjb2f2tj24962u4e8a.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hpcsjmzg3ij24k031ce8e.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hpcsizgv00j20io0ikdk4.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hpcsjqna91j23401r0npf.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hpcsjqz84mj20e70e73zt.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hpcsjuklo3j22xj1nd1l1.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hpcsk0951fj234022onpf.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hpcsk0sitnj21hc0zkdtc.jpg",无,无,2024-05-04 10:00,亚青下的喵iPhone客户端,3,0,2
OcCB7ySIK,#南工大电台# “我就是我，我只是我，只是一场烟火散落的尘埃……” 一起来听华晨宇的《烟火里的尘埃》MARS草台班子筹备组的微博视频  ,,无,"https://f.video.weibocdn.com/o0/gudfCKy4lx08aHVozCLC01041204LdX30E020.mp4?label=mp4_hd&template=852x480.25.0&Expires=1716183945&ssig=wydl597xPe&KID=unistore,video",无,2024-05-03 23:05,西苑孔雀的iPhone 12,136,2,5
OcCbpFNQ0,#请回答njtecher# 你知道书法中著名的“瘦金体”是谁创造的吗？ 书法中著名的“瘦金体”是谁创造的？  ,,无,无,无,2024-05-03 22:02,西苑孔雀的iPhone 12,136,0,0
OcAUUdxyP,#畅谈南工大# 假期进行时，大家最近有看什么好看的电影吗？在评论区交流推荐一下吧！（图源：网络）  原图 ,,https://wx3.sinaimg.cn/large/7011aebbly1hpcir6z6bdj20jo0jodhi.jpg,无,无,2024-05-03 18:48,西苑孔雀的iPhone 12,3,0,2
OczRlwIXV,#南工大飞花令# 今日关键词：水。老工先来：水光潋滟晴方好，山色空蒙雨亦奇。快来试试吧！  原图 ,,https://wx4.sinaimg.cn/large/7011aebbly1hpce35llybj21900xrb29.jpg,无,无,2024-05-03 16:07,西苑孔雀的iPhone 12,6,0,4
Ocz7muxZ2,"#老山南,长江北##为中国最美校园打call# 春天没有方向，春天只顾开花🌸@江苏教育发布  [组图共9张] 原图 ",,"http://ww1.sinaimg.cn/large/7011aebbly1hpcarvmy33j20es0m6ju4.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hpcarxqsowj20ki0do767.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hpcary5i2sj210t0oiwjx.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hpcarvy8x6j20sd0ixadl.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hpcarww7pvj20uq0ki782.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hpcarw7hjtj20qv0hxju8.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hpcarwlm7gj21900u0n3e.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hpcarx3y1sj20j60csmzg.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hpcarxfok8j20jz0ty43l.jpg",无,无,2024-05-03 14:13,南京工业大学超话,11,0,1
OcxSedRgi,#南工大干货铺子# 毛概常考简答题，这学期要考的同学快收好！（来源：大学考试笔记墙）  [组图共11张] 原图 ,,"http://ww4.sinaimg.cn/large/7011aebbly1hpc5befpp8j20ro1a57f5.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hpc5bey69hj20ro18gn8k.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hpc5bfhc8qj20u01bdn9t.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hpc5bfwz38j20u01cbwro.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hpc5bdywkbj20u01b3tml.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hpc5bgfkynj20u01cvgzo.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hpc5bgyh6aj20u01axnai.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hpc5bhg9ykj20u01c5k65.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hpc5bhx6bqj20u01c8wsz.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hpc5bitej3j20u01aun92.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hpc5bjrvfhj20u019kalx.jpg",无,无,2024-05-03 11:03,西苑孔雀的iPhone 12,1,1,0
OcqUpvkBY,#畅谈南工大# 五一假期来啦，大家都在吃什么好吃的，玩什么好玩的呀～快来分享一下吧！  原图 ,,https://wx2.sinaimg.cn/large/7011aebbgy1hp9c6u0nemj20go0er0to.jpg,无,无,2024-05-02 17:20,微博网页版,7,0,0
Ocpv8p2B1,#南工大飞花令#今日关键词：绿。老工先来：池塘水绿风微暖，记得玉真初见面。你也来试试吧～  原图 ,,https://wx2.sinaimg.cn/large/7011aebbgy1hp9c5y27koj20zj1beqtg.jpg,无,无,2024-05-02 13:45,微博网页版,19,1,3
OcodZflUl,"#老山南,长江北# #为中国最美校园打call#大口呼吸积蓄已久的春天！@江苏教育发布  [组图共9张] 原图 ",,"http://ww2.sinaimg.cn/large/7011aebbgy1hp9c4ddnboj20zj1bee2m.jpg,http://ww2.sinaimg.cn/large/7011aebbgy1hp9c4iy2q3j20zj1be156.jpg,http://ww1.sinaimg.cn/large/7011aebbgy1hp9c4m9jcuj20zj1be4eg.jpg,http://ww3.sinaimg.cn/large/7011aebbgy1hp9c4pszu8j20zj1bee81.jpg,http://ww4.sinaimg.cn/large/7011aebbgy1hp9c4uiqh2j20zj1bedwm.jpg,http://ww1.sinaimg.cn/large/7011aebbgy1hp9c4xwjrfj20zj1betl6.jpg,http://ww2.sinaimg.cn/large/7011aebbgy1hp9c52rtkkj20zj1beq8d.jpg,http://ww3.sinaimg.cn/large/7011aebbgy1hp9c56w6mzj20zj1beh8n.jpg,http://ww3.sinaimg.cn/large/7011aebbgy1hp9c5bh9slj20zj1be1kx.jpg",无,无,2024-05-02 10:30,微博网页版,22,7,4
Ocjil9ZwB,#南工大电台#  爱从不曾保留，才勇敢了我。“我看着，没剩多少时间，能许愿，好想多一天，我们的明天。”今夜让我们一起来欣赏来自鹿晗的《我们的明天》。捕鹿工作室的微博视频  ,,无,"https://f.video.weibocdn.com/u0/hNw4HMsTgx086S6r47Ow010412016gxI0E010.mp4?label=mp4_hd&template=852x480.25.0&Expires=1716183957&ssig=CmXJFl9zZy&KID=unistore,video",无,2024-05-01 21:57,君子湖畔的Android,327,5,10
Ociebegbr,#南工大分享[超话]#【#每一个奋斗的你都很了不起#】奔波在大街小巷的快递员、冲锋在生死关头的医务人员、奋战在施工一线的城市建设者……今天，五一劳动节，向每一个在平凡岗位上创造不平凡的劳动者说一声：辛苦了，节日快乐！ (来源｜人民日报)  [组图共10张] 原图 ,,"http://ww1.sinaimg.cn/large/7011aebbly1hpa63g2i6hj20qo14a45x.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hpa63hxf8yj20qo14an4i.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hpa63k82cmj20qo14atf8.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hpa63mcln5j20qo14aahl.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hpa63nz1l0j20qo14ajyx.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hpa63q3ac5j20qo14a7dr.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hpa63rw0knj20qo14ajyp.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hpa63tc69sj20qo14aadk.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hpa63uqihwj20qo14aguc.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hpa63xkgnkj20qo14athk.jpg",无,无,2024-05-01 19:14,君子湖畔的Android,4,0,0
OchJHxOT6,#南工大飞花令# 今日关键词：光。老工先来“阳春布德泽，万物生光辉”，快来评论区试试吧~  原图 ,,https://wx2.sinaimg.cn/large/7011aebbly1hpa62s7mrlj21hc0zktre.jpg,无,无,2024-05-01 17:58,君子湖畔的Android,5,0,3
OcgtKhGfx,#南工大分享[超话]#【#你好，明天#】今天，“五一”国际劳动节。无论我在岗，还是“我在场”，每一种坚守都有不寻常的意义。再平凡的岗位，也能干出不平凡的业绩，致敬每一个努力生活的人，愿你的每一滴汗水都不被辜负，愿你获得饱满而富有质感的幸福。  原图 ,,https://wx1.sinaimg.cn/large/7011aebbly1hpa0ixxcmbj20qo1bf7o6.jpg,无,无,2024-05-01 14:46,南工大分享超话,2,0,0
Ocfo8l5Yr,#畅谈南工大# 今天是五一劳动节，来说说大家现在都身处哪个城市吧～（图源｜网络）  原图 ,,https://wx2.sinaimg.cn/large/7011aebbly1hp9vpmmxirj208c07vq30.jpg,无,无,2024-05-01 12:00,君子湖畔的Android,3,0,2
Oc8JCw3AV,#南工大电台# “五月的天梦开始要鲜艳，前方蜿蜒一长串的心愿，我们一天一天慢慢实现。”一起来听SHE的《五月天》，用这首歌来迎接五月吧～！婉司姬的微博视频  ,,无,"https://f.video.weibocdn.com/o0/4pGJKQsclx0855I46qvu01041202gMea0E010.mp4?label=mp4_hd&template=852x480.25.0&Expires=1716183959&ssig=p1T5Yg7P9f&KID=unistore,video",无,2024-04-30 19:04,祈久亭的HarmonyOS设备,5,0,1
Oc7fThzCa,#南工大飞花令# 今日关键词：翠。“翠幄晴相接，芳洲夜暂空。”大家快来评论区试试吧！  原图 ,,https://wx2.sinaimg.cn/large/7011aebbly1hp7nt4gx1yj20yp1aa175.jpg,无,无,2024-04-30 15:18,祈久亭的HarmonyOS设备,5,0,2
Oc6FlDCie,#南工大分享[超话]##高速交警分享# 【收好这份各类消费纠纷维权指南】APP不提醒自动续费、直播网购买到假冒商品、办完卡遇到商家跑路…我们该如何小心消费陷阱，维护自身权益？牢记消费维权投诉举报电话👇👇转存收藏，保护合法权益！（来源｜人民日报）  [组图共9张] 原图 ,,"http://ww1.sinaimg.cn/large/7011aebbly1hp7ma94uehj20j60szadf.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hp7ma9dnwfj20j60sztd0.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hp7ma9lztlj20j60sz0w2.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hp7ma9vstyj20j60vsgp8.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hp7maa8njaj20j61wqn8g.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hp7maajkljj20j60szgov.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hp7maaraiyj20j60szwhu.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hp7ma8ve6yj20j60sztbu.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hp7mab0pdxj20j60r70vv.jpg",无,无,2024-04-30 13:47,亚青麦麦与iPhone 14 Pro Max,2,0,0
Oc5GdgxXu,#畅谈南工大# 小长假在即，大家都有什么计划了呢，快来评论区分享一下吧！（图源｜网络）  原图 ,,https://wx2.sinaimg.cn/large/7011aebbly1hp7m9ibt37g202t02twhp.gif,无,无,2024-04-30 11:17,亚青麦麦与iPhone 14 Pro Max,3,0,0
Oc4TqdTIn,#南工大干货铺子# 中国古代重要战争思维导图，快来记忆吧！（来源｜诗词古风那些事儿）  [组图共8张] 原图 ,,"http://ww2.sinaimg.cn/large/7011aebbly1hp7m8c720gj20j60ns41i.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hp7m8cpm7hj20j60nwn0c.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hp7m8bvjm1j20j60nx424.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hp7m8ddfu2j20j60ns41l.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hp7m8e2jjaj20j60no0w4.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hp7m8el4qdj20j60nwq6g.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hp7m8euu0mj20j60nt77o.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hp7m8f72osj20j60nzwhq.jpg",无,无,2024-04-30 09:17,亚青麦麦与iPhone 14 Pro Max,2,0,0
Oc0CUphC3,#请回答njtecher# 大家知道北宋《千里江山图》者是谁吗？ 快来答题吧～  ,,无,无,无,2024-04-29 22:25,祈久亭的HarmonyOS设备,97,1,4
ObZS2a1bF,#南工大电台# “在褪色的 枯萎的 慢些吧，可时间的 无命题 怎回答，我只想无力感获胜之前，尽量勇敢吧，可飞走的 指缝中 青春啊，谁来给我回答”今晚与你一同聆听徐子未的《花海在哪里》～传媒小娱的微博视频  ,,无,"https://f.video.weibocdn.com/o0/G7nd50SMlx08byOts1oA01041201qH2W0E010.mp4?label=mp4_hd&template=852x480.25.0&Expires=1716183960&ssig=ImGe7RRglL&KID=unistore,video",无,2024-04-29 20:30,祈久亭的HarmonyOS设备,116,0,3
ObYsmrxaa,#南工大干货铺子# 地道英语口语280句，超实用！ 快来码住学起来吧！（来源｜学点英语口语）  [组图共9张] 原图 ,,"http://ww4.sinaimg.cn/large/7011aebbly1hp7nc92w2aj20hs1h5gt6.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hp7nc9if6jj20hs1f5wm0.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hp7nca4w0bj20hs1j4n4u.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hp7ncatak6j20hs1l5dmz.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hp7ncb68lsj20hs0hk40q.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hp7ncbqr5hj20hs1qktgu.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hp7nccd9fbj20hs1j37dc.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hp7nccx2i0j20hs1kh46w.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hp7ncdcxl6j20hs175tfi.jpg",无,无,2024-04-29 16:54,祈久亭的HarmonyOS设备,18,8,6
ObXa5iajj,我发表了头条文章:《第四批公布，全国性荣誉+2！》 第四批公布，全国性荣誉+2！  ,https://weibo.com/ttarticle/p/show?id=2309405028490293674116,无,无,无,2024-04-29 13:36,南京工业大学超话,5,0,0
ObVUCvgsE,#畅谈南工大#夏天离我们越来越近啦~你有什么想要推荐的清凉降温好物呢?快在评论区说说吧!  原图 ,,https://wx3.sinaimg.cn/large/7011aebbly8hp7hq15s5uj20wr0wl43y.jpg,无,无,2024-04-29 10:25,微博 HTML5 版,7,0,2
ObV3dfsgM,#南工大飞花令#今日关键词:兰。老工先来:兰叶春葳蕤，桂华秋皎洁。快来评论区试试吧!  原图 ,,https://wx3.sinaimg.cn/large/7011aebbly8hp7dxatko8j20sg0lcgr3.jpg,无,无,2024-04-29 08:13,微博 HTML5 版,6,0,1
ObQIGhCts,#南工大电台# “笑得开怀 哭得坦率为何表情 要让这世界安排我就是我 我只是我只是一场烟火散落的尘埃”一起来听华晨宇的《烟火里的尘埃》吧MARS草台班子筹备组的微博视频  ,,无,"https://f.video.weibocdn.com/o0/gudfCKy4lx08aHVozCLC01041204LdX30E020.mp4?label=mp4_hd&template=852x480.25.0&Expires=1716183961&ssig=KMsk70Zcjb&KID=unistore,video",无,2024-04-28 21:12,西苑小橘的iPhone 13,183,6,12
ObQ0ezgWC,#南工大食记# #校园随手拍# 美食，是可以吃下去的幸福记忆@江苏教育发布  [组图共6张] 原图 ,,"http://ww2.sinaimg.cn/large/7011aebbly1hp6rmmlshpj22c02c0u0z.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hp6rn2i9zjj22c02c0hdv.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hp6rmqguqsj22c02c0x6q.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hp6rmuk0axj22c02c0u0z.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hp6rmimuv9j22c02c01kz.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hp6rmyroyuj22c02c0hdv.jpg",无,无,2024-04-28 19:22,南京工业大学超话,43,2,9
ObONqcTEk,我发表了头条文章:《权威发布 | 南京工业大学2024年综合评价招生简章》 权威发布 | 南京工业大学2024年综合评价招生简章  ,https://weibo.com/ttarticle/p/show?id=2309405028168720580900,无,无,无,2024-04-28 16:18,南京工业大学超话,4,1,1
ObNRwzAkS,#南工大飞花令#今日关键词：心。老工先来：感时花溅泪，恨别鸟惊心。 快来评论区试试吧  原图 ,,https://wx3.sinaimg.cn/large/7011aebbly1hp6i6vp1dwj21kw11xe82.jpg,无,无,2024-04-28 13:55,西苑小橘的iPhone 13,26,2,6
ObNhAjBd3,#南工大干货铺子# 100个英语口语高分表达，快快收藏好（来源｜四六级学长）  [组图共9张] 原图 ,,"http://ww1.sinaimg.cn/large/7011aebbly1hp6fmpwcuoj20a00gn3zc.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hp6fmppq8lj20a00gnt9e.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hp6fmq1ulxj20a00gnaaq.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hp6fmq84r4j20a00gnaar.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hp6fmqf9uyj20a00gnt9h.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hp6fmqkxdzj20a00gndgk.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hp6fmqs21bj20a00gnwf0.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hp6fmr01ilj20a00gnaar.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hp6fmr7dxmj20a00gndgl.jpg",无,无,2024-04-28 12:27,西苑小橘的iPhone 13,17,6,8
ObHVVhBDw,#南工大电台#“可是你还记得吗，那年盛夏，那个傻瓜，说的傻话，陪着你回家，陪着你长大。”来听汪苏泷的《忽而今夏》Maestro_汪苏泷的微博视频  ,,无,"https://f.video.weibocdn.com/o0/UBRbCH5wlx08egvdw4K401041201UGjk0E010.mp4?label=mp4_hd&template=540x960.24.0&Expires=1716183962&ssig=2godJVU9hu&KID=unistore,video",无,2024-04-27 22:50,亚青下的喵iPhone客户端,27,0,3
ObHjha4PE,#请回答njteche#我国第一部断代史的作者是谁？ #请回答njtecher#   ,,无,无,无,2024-04-27 21:14,亚青下的喵iPhone客户端,77,0,0
ObFr7oW3S,#南工大分享[超话]# 高校推荐的书单，有空时看看吧！（图源｜学霸课长）  [组图共9张] 原图 ,,"http://ww1.sinaimg.cn/large/7011aebbly1hp5gzlfuw2j20lv1omqbd.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hp5gzm1w3uj20lv1p70zf.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hp5gzmnk36j20lv1mtgrl.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hp5gznguwij20lv1jh7bp.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hp5gznuunzj20lv0lvq5x.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hp5gzojbefj20lv1mjgtp.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hp5gzp9tnkj20lv1o411v.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hp5gzpxevxj20lv1lsth2.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hp5gzqlrkaj20lv1mcdn1.jpg",无,无,2024-04-27 16:28,南工大分享超话,23,0,8
ObEyWAFow,#南工大飞花令#今日关键词：里。老工先来：秦时明月汉时关，万里长征人未还。  原图 ,,https://wx3.sinaimg.cn/large/7011aebbly1hp5d4u0f2uj22c01r0e82.jpg,无,无,2024-04-27 14:15,亚青下的喵iPhone客户端,23,0,8
ObDBce019,#南京工业大学[超话]##南工大一览#   新增58项！  ,,无,无,无,2024-04-27 11:48,南京工业大学超话,3,0,1
ObD5Syff6,#南工大干货铺子#教资面试结构化模板➕技巧！（图源｜大学笔记墙）  [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/7011aebbly1hp4p2q0z8dj21e81z2q9r.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hp4p2qj4yej21e91z4dkk.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hp4p2r0j9yj21e91z4jx4.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hp4p2rhkd6j21e81z2jxo.jpg,http://ww4.sinaimg.cn/large/7011aebbly1hp4p2sia8hj21e81z2ah4.jpg,http://ww2.sinaimg.cn/large/7011aebbly1hp4p2t4rqxj21e81z2jxi.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hp4p2tykgsj21e81z2gue.jpg,http://ww3.sinaimg.cn/large/7011aebbly1hp4p2plkdwj21e81z2n1t.jpg,http://ww1.sinaimg.cn/large/7011aebbly1hp4p2uskvtj21e81z2tk8.jpg",无,无,2024-04-27 10:30,亚青下的喵iPhone客户端,21,0,8
ObwxdslvW,#南工大飞花令# 今日关键词：桃。老工先来“桃花细逐杨花落，黄鸟时兼白鸟飞。”，你还能想到哪些，来评论区分享一下吧！[送花花]  原图 ,,https://wx1.sinaimg.cn/large/7011aebbly1hp4dokyjxpj21400u04dh.jpg,无,无,2024-04-26 17:49,浦园深松的iPhone 15 Pro Max,1,0,1
Obw0UhLPI,#畅谈南工大# 久违的晴天终于来啦，明天就是周六，你有没有哪些宝藏踏春景点，来分享一下吧！[赢牛奶]（图源｜网络）  原图 ,,https://wx3.sinaimg.cn/large/7011aebbly1hp4be0pk9ij20hk0g9dgu.jpg,无,无,2024-04-26 16:29,浦园深松的iPhone 15 Pro Max,0,0,0
ObnWIELki,#南工大电台# 因为爱的晴天和阴天，都在心底同时存在。生活给予困境，是桎梏也是机遇。愿你心中有魂，头顶有光，脚下有方向。今晚一起听这首张杰的《这就是爱》这就是爱  ,,无,"https://c.y.qq.com/base/fcgi-bin/fcg_pyq_mv.fcg?vid=9HV7LhUomjQ&type=hd&code=1243c&tag=662a0ce2&Expires=1716183963&ssig=2W2dlbUlyT&KID=unistore,video",无,2024-04-25 19:57,驻扎逸夫的iPhone客户端,5,0,1
ObnfYFhNW,#畅谈南工大# 大家有没有什么每隔一阵就要单曲循环的歌呀（图源网络）  原图 ,,https://wx1.sinaimg.cn/large/7011aebbly1hp34tx0xd4j204g04g0sm.jpg,无,无,2024-04-25 18:11,驻扎逸夫的iPhone客户端,4,2,1
ObmRpt0GG,#南工大飞花令# 今日关键词“花朵”。老工先来“人间四月芳菲尽，山寺桃花始盛开。”快来评论区试试吧！  原图 ,,https://wx1.sinaimg.cn/large/7011aebbly1hp34tdy5kxj20u011xk5e.jpg,无,无,2024-04-25 17:11,驻扎逸夫的iPhone客户端,29,1,7
ObmmME8hv,#请回答njtecher# 蚊子有几条腿？ 蚊子有几条腿？  ,,无,无,无,2024-04-25 15:55,驻扎逸夫的iPhone客户端,106,0,0
ObkkNjdZm,#南工大分享[超话]# 【加油，中国航天！#神舟十八号今日出征#】神舟十八号载人飞船瞄准今日20时59分发射，航天员叶光富、李聪、李广苏即将出征太空。@人民日报 将全程进行#神舟十八号发射直播#，期待，祝福！ （来源 | 人民日报）  原图 ,,https://wx4.sinaimg.cn/large/7011aebbly1hp2vtwl2v8j20rs18g7dl.jpg,无,无,2024-04-25 10:45,南工大分享超话,2,1,0
ObeUWwSqQ,#南工大一览#根据国务院办公厅通知精神，现将我校2024年“五一”劳动节放假调体安排和作息时间调整通知如下：  原图 ,,https://wx3.sinaimg.cn/large/7011aebbgy1hp27w99kvcj20xc5cu7wh.jpg,无,无,2024-04-24 20:58,南京工业大学超话,2,0,1
Obe91oNM5,#南工大电台#“安静的空气太敏感，空气太敏感。”让我们一起来听听这首鹿晗演唱的《敏感》吧。Mr-马艺的微博视频  ,,无,"https://f.video.weibocdn.com/o0/Scs1CTRolx08dCFukMvS01041200Wz0R0E010.mp4?label=mp4_hd&template=852x480.25.0&Expires=1716183964&ssig=9e3RGTenXW&KID=unistore,video",无,2024-04-24 19:00,微博视频号,278,8,9
Obdmjvfb9,#南工大干货铺子#英语四六级翻译高分词组 ，赶快背起来吧。（来源：Demi-Academic）  [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/7011aebbgy1hp1tuloz9cj20j60o4dhu.jpg,http://ww1.sinaimg.cn/large/7011aebbgy1hp1tuomhwoj20j60ofgne.jpg,http://ww4.sinaimg.cn/large/7011aebbgy1hp1tusvvfbj20j60nydhk.jpg,http://ww1.sinaimg.cn/large/7011aebbgy1hp1tuweij8j20j60o8q4v.jpg,http://ww3.sinaimg.cn/large/7011aebbgy1hp1tuyvm1kj20j60o2402.jpg,http://ww4.sinaimg.cn/large/7011aebbgy1hp1tv1izgdj20j60o1myx.jpg,http://ww1.sinaimg.cn/large/7011aebbgy1hp1tv48rmej20j60nywg6.jpg,http://ww3.sinaimg.cn/large/7011aebbgy1hp1tv70cojj20j60nywg8.jpg,http://ww1.sinaimg.cn/large/7011aebbgy1hp1tv9a06qj20j60o30ts.jpg",无,无,2024-04-24 17:00,微博网页版,5,2,2
ObczBv5nH,#南工大分享[超话]#【转扩提醒！#手机号不用了记得解绑这些账号#】手机银行、社交媒体、云盘、网购外卖平台……更换或注销手机号时，记得及时进行解换绑操作！另外，还可使用“一证通查”功能，#查查你手机号绑定了几个账号#，详戳↓↓实用转存！  [组图共9张] 原图 ,,"http://ww1.sinaimg.cn/large/7011aebbgy1hp1tmx7vywj20p00uugq9.jpg,http://ww2.sinaimg.cn/large/7011aebbgy1hp1tn34c9jj20p00uun1o.jpg,http://ww2.sinaimg.cn/large/7011aebbgy1hp1tn6ot3wj20p00uuq7i.jpg,http://ww2.sinaimg.cn/large/7011aebbgy1hp1tn9az2zj20p012iwk4.jpg,http://ww1.sinaimg.cn/large/7011aebbgy1hp1tnc5htqj20p00q9q5j.jpg,http://ww1.sinaimg.cn/large/7011aebbgy1hp1tnf5xpdj20p01el7bp.jpg,http://ww2.sinaimg.cn/large/7011aebbgy1hp1tnk98dsj20p018rn44.jpg,http://ww2.sinaimg.cn/large/7011aebbgy1hp1tniqmztj20p018r46t.jpg,http://ww4.sinaimg.cn/large/7011aebbgy1hp1tnmuf23j20p01dpth9.jpg",无,无,2024-04-24 15:00,微博网页版,4,1,3
ObbZ4rG1s,"#老山南,长江北# #为中国最美校园打call#万物随春醒，美好皆可期。@江苏教育发布  [组图共6张] 原图 ",,"http://ww4.sinaimg.cn/large/7011aebbgy1hp1tkfkowpj23402bxkjl.jpg,http://ww3.sinaimg.cn/large/7011aebbgy1hp1tkihiagj23402bxkjl.jpg,http://ww3.sinaimg.cn/large/7011aebbgy1hp1tkl58zyj23402bxkjl.jpg,http://ww3.sinaimg.cn/large/7011aebbgy1hp1tkng9kjj23402bxe81.jpg,http://ww1.sinaimg.cn/large/7011aebbgy1hp1tkpwqptj23402bxhdt.jpg,http://ww4.sinaimg.cn/large/7011aebbgy1hp1tksloloj23402bxkjm.jpg",无,无,2024-04-24 13:30,微博网页版,11,4,5
ObbC7fIWT,#南工大飞花令#今日关键词：云。老工先来：黄鹤一去不复返，白云千载空悠悠。  原图 ,,https://wx4.sinaimg.cn/large/7011aebbgy1hp1tbx7jtbj22cj231e82.jpg,无,无,2024-04-24 12:33,微博网页版,14,0,10
